庹	广廿尸㇏ [ ys fk vt y ]
庺	广八厶木 [ ys w xy d ]
庻	广廿人人 [ ys fk wg wg ]
庼	广匕页 [ ys x sw ]
庽	广日冂丨一丶 [ ys n m l k y ]
庾	广臼人 [ ys rj wg ]
庿	广艹田 [ ys f nb ]
廀	广宀火又 [ ys pg ow vy ]
廁	广貝刂 [ ys mw ng ]
廂	广木目 [ ys d m ]
廃	广癶二儿 [ ys vy jg qg ]
廄	广{即左}殳 [ ys vq mv ]
廅	广土厶皿 [ ys j xy mn ]
廆	广鬼 [ ys rb ]
廇	广{留左上}刀田 [ ys q co nb ]
廈	广丆目夂 [ ys s m tw ]
廉	广兼 [ ys uw ]
廊	广{郎左}阝 [ ys yv c ]
廋	广{叟上}又 [ ys rj vy ]
廌	{鹿上}一㇉灬 [ yx k x ow ]
廍	广立口阝 [ ys yu b c ]
廎	广匕頁 [ ys x sw ]
廏	广白匕殳 [ ys rn x mv ]
廐	广{即左}匚儿 [ ys vq a qg ]
廑	广廿口龶 [ ys fk b hl ]
廒	广{敖左}攵 [ ys hc tw ]
廓	广亠口子阝 [ ys y b ck c ]
廔	广{婁上}女 [ ys ud xk ]
廕	广阝人丶㇇二厶 [ ys c wg y v jg xy ]
廖	广羽人彡 [ ys cc wg e ]
廗	广廿儿冖巾 [ ys fk qg pp ml ]
廘	广鹿 [ ys yx ]
廙	广田龷八 [ ys nb fk w ]
廚	广士口䒑寸 [ ys j b uk gy ]
廛	广日土八土 [ ys n j w j ]
廜	广尸者 [ ys vt jn ]
廝	广其斤 [ ys fh ek ]
廞	广金欠 [ ys w qw ]
廟	广十日十月 [ ys fg n fg q ]
廠	广⺌冂口攵 [ ys iw m b tw ]
廡	广𠂉{無中}灬 [ ys tk fk ow ]
廢	广癶弓殳 [ ys vy vx mv ]
廣	广龷由八 [ ys fk no w ]
廤	广車口𠤎 [ ys af b x ]
廥	广亼{曾中}日 [ ys wk mn n ]
廦	广尸口辛 [ ys vt b yf ]
廧	广土人人囗口 [ ys j wg wg bg b ]
廨	广角刀牛 [ ys qm co tl ]
廩	广亠囗口禾 [ ys y bg b td ]
廪	广亠囗口示 [ ys y bg b ji ]
廫	广月羽人彡 [ ys q cc wg e ]
廬	广虍田皿 [ ys la nb mn ]
廭	广禾龶貝 [ ys td hl mw ]
廮	广貝貝女 [ ys mw mw xk ]
廯	广{鱼上}灬羊 [ ys q ow uh ]
廰	广耳十罒心 [ ys hd fg mn pu ]
廱	广巛口巴隹 [ ys xg b vn rl ]
廲	广一冂丶一冂丶鹿 [ ys k m y k m y yx ]
廳	广耳王十罒一心 [ ys hd h fg mn k pu ]
廴	廴 [ c ]
廵	廴巛 [ c xg ]
延	廴丿{止} [ c t ll ]
廷	廴壬 [ c tj ]
廸	廴由 [ c no ]
廹	廴白 [ c rn ]
建	廴聿 [ c vl ]
廻	廴囗口 [ c bg b ]
廼	廴西 [ c dg ]
廽	廴囗〢二 [ c bg ng jg ]
廾	廾 [ f ]
廿	廿 [ fk ]
开	一廾 [ k f ]
弁	厶廾 [ xy f ]
异	巳廾 [ vp f ]
弃	亠厶廾 [ y xy f ]
弄	王廾 [ h f ]
弅	八刀廾 [ w co f ]
弆	土厶廾 [ j xy f ]
弇	合廾 [ wb f ]
弈	亠{亦下}廾 [ y wr f ]
弉	丩丆士廾 [ xl s j f ]
弊	丷冂小攵廾 [ u m iw tw f ]
弋	弋 [ ay ]
弌	弋一 [ ay k ]
弍	弋二 [ ay jg ]
弎	弋三 [ ay hg ]
式	弋工 [ ay jl ]
弐	一弋二 [ k ay jg ]
弑	㐅朩弋工 [ wy d ay jl ]
弒	㐅木丶弋工 [ wy d y ay jl ]
弓	弓 [ vx ]
弔	弓丨 [ vx l ]
引	弓丨 [ vx l ]
弖	弓一 [ vx k ]
弗	弓{介下} [ vx r ]
弘	弓厶 [ vx xy ]
弙	弓一{于下} [ vx k g ]
弚	丷弓丨 [ u vx l ]
弛	弓也 [ vx cl ]
弜	弓弓 [ vx vx ]
弝	弓巴 [ vx vn ]
弞	弓欠 [ vx qw ]
弟	丷弓丨丿 [ u vx l t ]
张	弓长 [ vx ha ]
弡	弓匚コ [ vx a v ]
弢	弓屮又 [ vx xl vy ]
弣	弓亻寸 [ vx r gy ]
弤	弓{卬左}七丶 [ vx q ag y ]
弥	弓尔 [ vx qi ]
弦	弓亠㇜厶 [ vx y x xy ]
弧	弓瓜 [ vx ex ]
弨	弓刀口 [ vx co b ]
弩	女又弓 [ xk vy vx ]
弪	弓{经右} [ vx vj ]
弫	弓臣 [ vx a ]
弬	弓𦣝 [ vx a ]
弭	弓耳 [ vx hd ]
弮	龹弓 [ uj vx ]
弯	亠{亦下}弓 [ y wr vx ]
弰	弓⺌月 [ vx iw q ]
弱	弓冫弓冫 [ vx u vx u ]
弲	弓口月 [ vx b q ]
弳	弓一巛工 [ vx k xg jl ]
弴	弓亠口子 [ vx y b ck ]
張	弓長 [ vx ha ]
弶	弓亠口小 [ vx y b iw ]
強	弓厶虫 [ vx xy l ]
弸	弓月月 [ vx q q ]
弹	弓丷日十 [ vx u n fg ]
强	弓口虫 [ vx b l ]
弻	弓一囗人弓 [ vx k bg wg vx ]
弼	弓丆日弓 [ vx s n vx ]
弽	弓廿㇗木 [ vx fk x d ]
弾	弓⺍日十 [ vx i n fg ]
弿	宀{冓上}八弓 [ pg fj w vx ]
彀	士冖一弓殳 [ j pp k vx mv ]
彁	弓丁口丁口 [ vx kl b kl b ]
彂	业弓矢 [ nu vx ts ]
彃	弓日艹キ [ vx n f jl ]
彄	弓匚口口口 [ vx a b b b ]
彅	弓䒑月刂刀 [ vx uk q ng co ]
彆	丷冂小攵弓 [ u m iw tw vx ]
彇	弓彐丨{淵右} [ vx vh l r ]
彈	弓口口日十 [ vx b b n fg ]
彉	弓龷由八 [ vx fk no w ]
彊	弓一田一田一 [ vx k nb k nb k ]
彋	弓罒一口𧘇 [ vx mn k b q ]
彌	弓一八巾㐅乂㐅乂 [ vx k w ml wy wy wy wy ]
彍	弓广龷由八 [ vx ys fk no w ]
彎	糸言糸弓 [ x y x vx ]
彏	弓目目隹又 [ vx m m rl vy ]
彐	彐 [ vh ]
彑	{互中}一 [ xv k ]
归	{归左}彐 [ ng vh ]
当	⺌彐 [ iw vh ]
彔	{互中}一氺 [ xv k io ]
录	录 [ vh ]
彖	{互中}豕 [ xv se ]
彗	丰丰彐 [ hl hl vh ]
彘	{互中}一匕矢匕 [ xv k x ts x ]
彙	{互中}一冖日木 [ xv k pp n d ]
彚	彐冖日木 [ vh pp n d ]
彛	彐米八刀廾 [ vh ud w co f ]
彜	{互中}一米八刀廾 [ xv k ud w co f ]
彝	{互中}一米糸廾 [ xv k ud x f ]
彞	彐米糸廾 [ vh ud x f ]
彟	彐寸艹隹又 [ vh gy f rl vy ]
彠	彐工口寸艹隹又 [ vh jl b gy f rl vy ]
彡	彡 [ e ]
形	一廾彡 [ k f e ]
彣	文彡 [ yg e ]
彤	⺆亠彡 [ m y e ]
彥	亠㐅厂彡 [ y wy s e ]
彦	{立上}厂彡 [ yu s e ]
彧	弋彡口一 [ ay e b k ]
彨	一冂丶冂丶彡 [ k m y m y e ]
彩	采彡 [ wd e ]
彪	虍几彡 [ la mg e ]
彫	冂土口彡 [ m j b e ]
彬	木木彡 [ d d e ]
彭	士口䒑彡 [ j b uk e ]
彮	穴人口彡 [ pw wg b e ]
彯	覀示彡 [ dg ji e ]
彰	音十彡 [ yn fg e ]
影	日亠口小彡 [ n y b iw e ]
彲	一冂丶一冂丶鹿彡 [ k m y k m y yx e ]
彳	彳 [ eg ]
彴	彳勺 [ eg qy ]
彵	彳也 [ eg cl ]
彶	彳乃㇏ [ eg cp y ]
彷	彳方 [ eg yc ]
彸	彳八厶 [ eg w xy ]
役	彳殳 [ eg mv ]
彺	彳王 [ eg h ]
彻	彳七刀 [ eg ag co ]
彼	彳皮 [ eg vv ]
彽	彳{卬左}七丶 [ eg q ag y ]
彾	彳令 [ eg wp ]
彿	彳弓{介下} [ eg vx r ]
往	彳丶王 [ eg y h ]
征	彳一止 [ eg k ll ]
徂	彳且 [ eg mh ]
徃	彳生 [ eg th ]
径	彳{经右} [ eg vj ]
待	彳土寸 [ eg j gy ]
徆	彳西 [ eg dg ]
徇	彳勹日 [ eg q n ]
很	彳艮 [ eg vq ]
徉	彳羊 [ eg uh ]
徊	彳囗口 [ eg bg b ]
律	彳聿 [ eg vl ]
後	彳㇜厶夂 [ eg x xy tw ]
徍	彳土土 [ eg j j ]
徎	彳口王 [ eg b h ]
徏	彳止{步中}丿 [ eg ll iw t ]
徐	彳余 [ eg wt ]
徑	彳一巛工 [ eg k xg jl ]
徒	彳走 [ eg jw ]
従	彳䒑龰 [ eg uk ll ]
徔	彳艹之 [ eg f p ]
徕	彳一米 [ eg k ud ]
徖	彳宀示 [ eg pg ji ]
得	彳日一寸 [ eg n k gy ]
徘	彳非 [ eg nf ]
徙	彳止龰 [ eg ll ll ]
徚	彳一{柬中}小 [ eg k mn iw ]
徛	彳大丁口 [ eg sy kl b ]
徜	彳⺌冂口 [ eg iw m b ]
徝	彳十{具上} [ eg fg mh ]
從	彳人人龰 [ eg wg wg ll ]
徟	彳冂土口 [ eg m j b ]
徠	彳木人人 [ eg d wg wg ]
御	彳𦈢卩 [ eg tm c ]
徢	彳一彐龰 [ eg k vh ll ]
徣	彳龷日 [ eg fk n ]
徤	彳廴聿 [ eg c vl ]
徥	彳日一龰 [ eg n k ll ]
徦	彳Ｐ二コ又 [ eg v jg v vy ]
徧	彳户冂卄 [ eg pv m f ]
徨	彳白王 [ eg rn h ]
復	彳𠂉日夂 [ eg tk n tw ]
循	彳⺁十目 [ eg e fg m ]
徫	彳{五下}口㐄 [ eg v b tj ]
徬	彳{立上}冖方 [ eg yu pp yc ]
徭	彳爫缶 [ eg w tm ]
微	彳山一几攵 [ eg mx k mg tw ]
徯	彳爫㇜厶大 [ eg w x xy sy ]
徰	彳一止一止 [ eg k ll k ll ]
徱	彳覀示 [ eg dg ji ]
徲	彳尸氺牛 [ eg vt io tl ]
徳	彳十罒心 [ eg fg mn pu ]
徴	彳山王攵 [ eg mx h tw ]
徵	彳山一王攵 [ eg mx k h tw ]
徶	彳丷冂小攵 [ eg u m iw tw ]
德	彳十罒一心 [ eg fg mn k pu ]
徸	彳立日土 [ eg yu n j ]
徹	彳亠厶月攵 [ eg y xy q tw ]
徺	彳土土土兀 [ eg j j j sx ]
徻	彳亼{曾中}日 [ eg wk mn n ]
徼	彳白方攵 [ eg rn yc tw ]
徽	彳山一糸攵 [ eg mx k x tw ]
徾	彳山言攵 [ eg mx y tw ]
徿	彳龍 [ eg st ]
忀	彳亠口口{冓上}𧘇 [ eg y b b fj q ]
忁	彳日出大氺 [ eg n mm sy io ]
忂	彳目目隹 [ eg m m rl ]
心	心 [ pu ]
忄	忄 [ o ]
必	心丿 [ pu t ]
忆	忄乙 [ o cg ]
忇	忄力 [ o ct ]
忈	二心 [ jg pu ]
忉	忄刀 [ o co ]
忊	忄丁 [ o kl ]
忋	忄己 [ o vk ]
忌	己心 [ vk pu ]
忍	刀丶心 [ co y pu ]
忎	丿十心 [ t fg pu ]
忏	忄丿十 [ o t fg ]
忐	⺊一心 [ lg k pu ]
忑	一卜心 [ k lg pu ]
忒	弋心 [ ay pu ]
忓	忄干 [ o fl ]
忔	忄𠂉乙 [ o tk cg ]
忕	忄大 [ o sy ]
忖	忄寸 [ o gy ]
志	士心 [ j pu ]
忘	亡心 [ ya pu ]
忙	忄亡 [ o ya ]
忚	忄也 [ o cl ]
忛	忄几丶 [ o mg y ]
応	广心 [ ys pu ]
忝	一大⺗ [ k sy iw ]
忞	文心 [ yg pu ]
忟	忄文 [ o yg ]
忠	口丨心 [ b l pu ]
忡	忄口丨 [ o b l ]
忢	一{五下}心 [ k v pu ]
忣	忄乃㇏ [ o cp y ]
忤	忄午 [ o tk ]
忥	气心 [ tc pu ]
忦	忄人{介下} [ o wg r ]
忧	忄尤 [ o sx ]
忨	忄二儿 [ o jg qg ]
忩	八厶心 [ w xy pu ]
忪	忄八厶 [ o w xy ]
快	忄ユ人 [ o v wg ]
忬	忄予 [ o vc ]
忭	忄亠卜 [ o y lg ]
忮	忄十又 [ o fg vy ]
忯	忄{卬左}七 [ o q ag ]
忰	忄九十 [ o qt fg ]
忱	忄冖儿 [ o pp qg ]
忲	忄大丶 [ o sy y ]
忳	忄一凵乚 [ o k xl x ]
忴	忄人丶㇇ [ o wg y v ]
念	人丶㇇心 [ wg y v pu ]
忶	忄二厶 [ o jg xy ]
忷	忄㐅凵 [ o wy xl ]
忸	忄丑 [ o vf ]
忹	忄王 [ o h ]
忺	忄欠 [ o qw ]
忻	忄斤 [ o ek ]
忼	忄亠几 [ o y mg ]
忽	勹{丿丿}心 [ q e pu ]
忾	忄气 [ o tc ]
忿	八刀心 [ w co pu ]
怀	忄不 [ o sl ]
态	大丶心 [ sy y pu ]
怂	人人心 [ wg wg pu ]
怃	忄一尢 [ o k sx ]
怄	忄匚㐅 [ o a wy ]
怅	忄长 [ o ha ]
怆	忄人㔾 [ o wg c ]
怇	忄匚コ [ o a v ]
怈	忄廿㇗ [ o fk x ]
怉	忄包 [ o qv ]
怊	忄刀口 [ o co b ]
怋	忄巳七 [ o vp ag ]
怌	忄不一 [ o sl k ]
怍	忄𠂉{乍下} [ o tk lg ]
怎	𠂉{乍下}心 [ tk lg pu ]
怏	忄冂大 [ o m sy ]
怐	忄句 [ o qb ]
怑	忄半 [ o uj ]
怒	女又心 [ xk vy pu ]
怓	忄女又 [ o xk vy ]
怔	忄一止 [ o k ll ]
怕	忄白 [ o rn ]
怖	忄ナ巾 [ o s ml ]
怗	忄⺊口 [ o lg b ]
怘	古心 [ fb pu ]
怙	忄古 [ o fb ]
怚	忄且 [ o mh ]
怛	忄日一 [ o n k ]
怜	忄令 [ o wp ]
思	田心 [ nb pu ]
怞	忄由 [ o no ]
怟	忄{卬左}七丶 [ o q ag y ]
怠	厶口心 [ xy b pu ]
怡	忄厶口 [ o xy b ]
怢	忄{丿二}人 [ o tj wg ]
怣	{丿二}人心 [ tj wg pu ]
怤	亻寸心 [ r gy pu ]
急	⺈彐心 [ qv vh pu ]
怦	忄一{伞下} [ o k uk ]
性	忄生 [ o th ]
怨	夕㔾心 [ qy c pu ]
怩	忄尸匕 [ o vt x ]
怪	忄又土 [ o vy j ]
怫	忄弓{介下} [ o vx r ]
怬	忄四 [ o mn ]
怭	忄心丿 [ o pu t ]
怮	忄㇜厶力 [ o x xy ct ]
怯	忄土厶 [ o j xy ]
怰	忄亠㇜厶 [ o y x xy ]
怱	勹{丿丿}丶心 [ q e y pu ]
怲	忄一冂人 [ o k m wg ]
怳	忄口儿 [ o b qg ]
怴	忄戈㇙ [ o at x ]
怵	忄木丶 [ o d y ]
怶	忄皮 [ o vv ]
怷	{木}丶心 [ d y pu ]
怸	木丶心 [ d y pu ]
怹	亻也心 [ r cl pu ]
怺	忄丶{永下} [ o y io ]
总	丷口心 [ u b pu ]
怼	又寸心 [ vy gy pu ]
怽	忄二小 [ o jg iw ]
怾	忄口八 [ o b w ]
怿	忄又キ [ o vy jl ]
恀	忄夕夕 [ o qy qy ]
恁	亻壬心 [ r tj pu ]
恂	忄勹日 [ o q n ]
恃	忄土寸 [ o j gy ]
恄	忄士口 [ o j b ]
恅	忄耂匕 [ o jt x ]
恆	忄一丨㇕⺀一 [ o k l v u k ]
恇	忄匚王 [ o a h ]
恈	忄厶牛 [ o xy tl ]
恉	忄匕日 [ o x n ]
恊	忄力力力 [ o ct ct ct ]
恋	亠{亦下}心 [ y wr pu ]
恌	忄{軣下}儿 [ o o qg ]
恍	忄⺌兀 [ o iw sx ]
恎	忄至 [ o aj ]
恏	女子心 [ xk ck pu ]
恐	工几丶心 [ jl mg y pu ]
恑	忄⺈厂㔾 [ o qv s c ]
恒	忄一日一 [ o k n k ]
恓	忄西 [ o dg ]
恔	忄亠八乂 [ o y w wy ]
恕	女口心 [ xk b pu ]
恖	{囟框}㐅心 [ rb wy pu ]
恗	忄大二㇉ [ o sy jg x ]
恘	忄亻木 [ o r d ]
恙	⺷心 [ uh pu ]
恚	土土心 [ j j pu ]
恛	忄囗口 [ o bg b ]
恜	忄弋工 [ o ay jl ]
恝	丰刀心 [ hl co pu ]
恞	忄一弓人 [ o k vx wg ]
恟	忄勹㐅凵 [ o q wy xl ]
恠	忄ナ丨土 [ o s l j ]
恡	忄㐅ナ厶 [ o wy s xy ]
恢	忄ナ火 [ o s ow ]
恣	冫欠心 [ u qw pu ]
恤	忄丿皿 [ o t mn ]
恥	耳心 [ hd pu ]
恦	忄{向框}口 [ o rm b ]
恧	而心 [ sm pu ]
恨	忄艮 [ o vq ]
恩	因心 [ bg pu ]
恪	忄各 [ o tb ]
恫	忄冂一口 [ o m k b ]
恬	忄舌 [ o tm ]
恭	龷八⺗ [ fk w iw ]
恮	忄人王 [ o wg h ]
息	自心 [ rm pu ]
恰	忄合 [ o wb ]
恱	忄八厶儿 [ o w xy qg ]
恲	忄䒑廾 [ o uk f ]
恳	艮心 [ vq pu ]
恴	亠日心 [ y n pu ]
恵	一由心 [ k no pu ]
恶	一业心 [ k nu pu ]
恷	亻木心 [ r d pu ]
恸	忄二厶力 [ o jg xy ct ]
恹	忄厂犬 [ o s su ]
恺	忄山己 [ o mx vk ]
恻	忄贝刂 [ o mw ng ]
恼	忄亠㐅凵 [ o y wy xl ]
恽	忄冖车 [ o pp af ]
恾	忄艹亡 [ o f ya ]
恿	龴用心 [ vy mj pu ]
悀	忄龴用 [ o vy mj ]
悁	忄口月 [ o b q ]
悂	忄匕匕土 [ o x x j ]
悃	忄囗木 [ o bg d ]
悄	忄⺌月 [ o iw q ]
悅	忄八口儿 [ o w b qg ]
悆	余心 [ wt pu ]
悇	忄余 [ o wt ]
悈	忄戈廾 [ o at f ]
悉	釆心 [ wd pu ]
悊	扌斤心 [ g ek pu ]
悋	忄文口 [ o yg b ]
悌	忄丷弓丨丿 [ o u vx l t ]
悍	忄日干 [ o n fl ]
悎	忄告 [ o tj ]
悏	忄大人人 [ o sy wg wg ]
悐	犭火心 [ e ow pu ]
悑	忄甫 [ o du ]
悒	忄口巴 [ o b vn ]
悓	忄目儿 [ o m qg ]
悔	忄𠂉母 [ o tk xu ]
悕	忄㐅ナ巾 [ o wy s ml ]
悖	忄十冖子 [ o fg pp ck ]
悗	忄⺈口儿 [ o qv b qg ]
悘	匚矢心 [ a ts pu ]
悙	忄亠口了 [ o y b c ]
悚	忄一口小 [ o k b iw ]
悛	忄厶八夂 [ o xy w tw ]
悜	忄口王 [ o b h ]
悝	忄日土 [ o n j ]
悞	忄口㇞大 [ o b x sy ]
悟	忄一{五下}口 [ o k v b ]
悠	亻丨攵心 [ r l tw pu ]
悡	禾刂心 [ td ng pu ]
悢	忄良 [ o yv ]
患	口口丨心 [ b b l pu ]
悤	{囟框}夂心 [ rb tw pu ]
悥	言心 [ y pu ]
悦	忄兑 [ o uq ]
悧	忄禾刂 [ o td ng ]
您	亻尔心 [ r qi pu ]
悩	忄⺍㐅凵 [ o i wy xl ]
悪	一{亜下}心 [ k nu pu ]
悫	士冖几心 [ j pp mg pu ]
悬	且厶心 [ mh xy pu ]
悭	忄〢又土 [ o ng vy j ]
悮	忄口一大 [ o b k sy ]
悯	忄门文 [ o up yg ]
悰	忄宀示 [ o pg ji ]
悱	忄非 [ o nf ]
悲	非心 [ nf pu ]
悳	㇗十目心 [ x fg m pu ]
悴	忄亠人人十 [ o y wg wg fg ]
悵	忄長 [ o ha ]
悶	門心 [ up pu ]
悷	忄户犬 [ o pv su ]
悸	忄禾子 [ o td ck ]
悹	宀㠯心 [ pg v pu ]
悺	忄宀㠯 [ o pg v ]
悻	忄土{幸下} [ o j uj ]
悼	忄⺊日十 [ o lg n fg ]
悽	忄一彐丨女 [ o k vh l xk ]
悾	忄穴工 [ o pw jl ]
悿	忄一大⺗ [ o k sy iw ]
惀	忄亼冂卄 [ o wk m f ]
惁	木斤心 [ d ek pu ]
惂	忄⺈臼 [ o qv rj ]
惃	忄日匕匕 [ o n x x ]
惄	⺊一小又心 [ lg k iw vy pu ]
情	忄青 [ o hq ]
惆	忄冂土口 [ o m j b ]
惇	忄亠口子 [ o y b ck ]
惈	忄日木 [ o n d ]
惉	氵⺊口心 [ i lg b pu ]
惊	忄亠口小 [ o y b iw ]
惋	忄宀夕㔾 [ o pg qy c ]
惌	宀夕㔾心 [ pg qy c pu ]
惍	忄金 [ o w ]
惎	其心 [ fh pu ]
惏	忄木木 [ o d d ]
惐	忄戈口一 [ o at b k ]
惑	戈口一心 [ at b k pu ]
惒	禾口心 [ td b pu ]
惓	忄龹㔾 [ o uj c ]
惔	忄火火 [ o ow ow ]
惕	忄日勹{丿丿} [ o n q e ]
惖	日勹{丿丿}心 [ n q e pu ]
惗	忄人丶㇇心 [ o wg y v pu ]
惘	忄冂䒑亡 [ o m uk ya ]
惙	忄又又又又 [ o vy vy vy vy ]
惚	忄勹{丿丿}心 [ o q e pu ]
惛	忄{卬左}七日 [ o q ag n ]
惜	忄龷日 [ o fk n ]
惝	忄⺌冂口 [ o iw m b ]
惞	忄斤欠 [ o ek qw ]
惟	忄隹 [ o rl ]
惠	{惠上}心 [ du pu ]
惡	一{亞下}心 [ k nu pu ]
惢	心心心 [ pu pu pu ]
惣	牛勹{丿丿}心 [ tl q e pu ]
惤	忄弓亠㇜厶 [ o vx y x xy ]
惥	臼人心 [ rj wg pu ]
惦	忄广⺊口 [ o ys lg b ]
惧	忄{具上}八 [ o mh w ]
惨	忄厶大彡 [ o xy sy e ]
惩	彳一止心 [ eg k ll pu ]
惪	十{具上}心 [ fg mh pu ]
惫	夂田心 [ tw nb pu ]
惬	忄匚一丷大 [ o a k u sy ]
惭	忄车斤 [ o af ek ]
惮	忄丷日十 [ o u n fg ]
惯	忄毌贝 [ o xu mw ]
惰	忄ナ工月 [ o s jl q ]
惱	忄巛{囟框}㐅 [ o xg rb wy ]
惲	忄冖車 [ o pp af ]
想	木目心 [ d m pu ]
惴	忄山而 [ o mx sm ]
惵	忄廿㇗木 [ o fk x d ]
惶	忄白王 [ o rn h ]
惷	𡗗日心 [ hw n pu ]
惸	忄勹日子 [ o q n ck ]
惹	艹ナ口心 [ f s b pu ]
惺	忄日生 [ o n th ]
惻	忄貝刂 [ o mw ng ]
惼	忄户冂卄 [ o pv m f ]
惽	忄巳七日 [ o vp ag n ]
惾	忄㐅凵八夂 [ o wy xl w tw ]
惿	忄日一龰 [ o n k ll ]
愀	忄禾火 [ o td ow ]
愁	禾火心 [ td ow pu ]
愂	十冖子力心 [ fg pp ck ct pu ]
愃	忄宀一日一 [ o pg k n k ]
愄	忄田一{丧下} [ o nb k q ]
愅	忄革 [ o ff ]
愆	行氵心 [ eg i pu ]
愇	忄{五下}口㐄 [ o v b tj ]
愈	亼月刂心 [ wk q ng pu ]
愉	忄亼月刂 [ o wk q ng ]
愊	忄一口田 [ o k b nb ]
愋	忄爫一ナ又 [ o w k s vy ]
愌	忄⺈冂八大 [ o qv m w sy ]
愍	巳七攵心 [ vp ag tw pu ]
愎	忄𠂉日夂 [ o tk n tw ]
意	音心 [ yn pu ]
愐	忄丆囗〢二 [ o s bg ng jg ]
愑	忄龴用力 [ o vy mj ct ]
愒	忄日勹㇗人 [ o n q x wg ]
愓	忄日一勹{丿丿} [ o n k q e ]
愔	忄音 [ o yn ]
愕	忄口口二㇉ [ o b b jg x ]
愖	忄其㇗ [ o fh x ]
愗	予丿攵心 [ vc t tw pu ]
愘	忄宀各 [ o pg tb ]
愙	宀各心 [ pg tb pu ]
愚	日冂丨一丶心 [ n m l k y pu ]
愛	爫冖心夂 [ w pp pu tw ]
愜	忄匚大人人 [ o a sy wg wg ]
愝	忄匚日女 [ o a n xk ]
愞	忄而大 [ o sm sy ]
感	戊一口心 [ at k b pu ]
愠	忄日皿 [ o n mn ]
愡	忄勹{丿丿}丶心 [ o q e y pu ]
愢	忄田心 [ o nb pu ]
愣	忄罒方 [ o mn yc ]
愤	忄十廾贝 [ o fg f mw ]
愥	忄艹冂大 [ o f m sy ]
愦	忄口丨一贝 [ o b l k mw ]
愧	忄鬼 [ o rb ]
愨	士冖一殳心 [ j pp k mv pu ]
愩	忄工貝 [ o jl mw ]
愪	忄員 [ o bm ]
愫	忄龶糸 [ o hl x ]
愬	䒑屮月心 [ uk xl q pu ]
愭	忄耂匕日 [ o jt x n ]
愮	忄爫缶 [ o w tm ]
愯	忄隹又 [ o rl vy ]
愰	忄日⺌兀 [ o n iw sx ]
愱	忄疒矢 [ o u ts ]
愲	忄骨 [ o mp ]
愳	目目心 [ m m pu ]
愴	忄人丶尸一口 [ o wg y vt k b ]
愵	忄弓冫弓冫 [ o vx u vx u ]
愶	忄力力力月 [ o ct ct ct q ]
愷	忄山一口䒑 [ o mx k b uk ]
愸	木人人力心 [ d wg wg ct pu ]
愹	忄穴人口 [ o pw wg b ]
愺	忄艹日十 [ o f n fg ]
愻	子丿糸心 [ ck t x pu ]
愼	忄匕㇗目八 [ o x x m w ]
愽	忄甫寸 [ o du gy ]
愾	忄气米 [ o tc ud ]
愿	厂白小心 [ s rn iw pu ]
慀	忄爫㇜厶大 [ o w x xy sy ]
